,Unnamed: 0,股票简称,昨首停,昨收,前连板,昨封单,昨开,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
872,601005.SH,重庆钢铁,2021-05-10 13:10:53,10.18181818,2,28922567.0,8.363636363636363,20210510,False,False,-0.6601,1.3289,-8.8525,-1.0791,-3.2727,0.1818181800000005,-0.4782818199999995
873,601969.SH,海南矿业,2021-05-11 09:30:00,10.0,3,8054385.0,9.962168978562431,20210511,True,False,8.4862,-9.8309,-4.6893,0.615,-0.489,0.0,8.4862
874,002716.SZ,金贵银业,2021-05-11 09:30:00,-1.75438596,2,,4.912280701754391,20210511,True,False,3.9286,-0.3436,5.1724,-4.918,1.0345,-11.75438596,-7.825785960000001
875,002490.SZ,山东墨龙,2021-05-11 09:30:00,9.67741935,2,,10.080645161290322,20210511,True,False,10.0,-4.6823,-1.4035,2.669,10.0,-0.3225806500000008,4.99511935
876,600906.SH,财达证券,2021-05-11 09:30:00,10.0,2,45303264.0,10.084033613445373,20210511,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
877,002316.SZ,亚联发展,2021-05-11 09:30:00,10.0,3,233500.0,9.923664122137396,20210511,True,False,-2.7778,3.0357,0.0,-7.1057,3.3582,0.0,-2.7778
878,000655.SZ,金岭矿业,2021-05-11 09:30:00,10.0,3,31001189.0,9.970384995064162,20210511,True,False,10.0,2.449,-5.3386,3.7879,-3.0819,0.0,12.449
879,601567.SH,三星医疗,2021-05-11 09:30:00,10.0,2,11122954.0,9.990205680705186,20210511,True,False,10.0,6.8826,-2.1212,1.7028,5.7839,0.0,16.8826
880,603020.SH,爱普股份,2021-05-11 09:30:00,10.0,4,6734796.0,9.993108201240531,20210511,True,False,10.0,3.246,10.0,0.1003,8.9178,0.0,13.246
881,605089.SH,味知香,2021-05-11 09:30:00,10.0,7,3599317.0,10.00137381508447,20210511,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
882,000572.SZ,海马汽车,2021-05-11 09:30:45,0.22675737,4,,4.988662131519269,20210511,False,True,4.9774,4.9569,-2.6694,-5.0633,2.0,-9.77324263,-4.79584263
883,605300.SH,佳禾食品,2021-05-11 09:31:15,10.0,4,4429230.0,5.287569573283862,20210511,False,False,10.0,2.453,10.0,-0.9184,-7.0717,0.0,12.453
884,003040.SZ,楚天龙,2021-05-11 09:32:00,-6.84996445,4,,8.959469068499647,20210511,False,False,-4.9364,0.2141,-1.2821,-7.4675,5.0,-16.84996445,-21.78636445
885,601279.SH,英利汽车,2021-05-11 09:34:00,10.0,15,3050207.0,5.913503971756399,20210511,False,False,10.0,10.0,-9.4164,-8.858,2.5703,0.0,10.5836
886,603721.SH,中广天择,2021-05-11 09:48:46,1.14882507,3,,0.5221932114882581,20210511,False,False,10.0,-7.5551,4.1624,-3.6062,10.0,-8.851174929999999,-6.40627493
887,600307.SH,酒钢宏兴,2021-05-11 09:57:16,7.22891566,2,,3.614457831325295,20210511,False,False,10.1124,-9.5238,-3.7594,-3.125,-1.6129,-2.77108434,-2.18248434
888,002162.SZ,悦心健康,2021-05-11 10:41:17,1.85873606,2,,-0.1239157372986342,20210511,False,False,3.0414,-4.0142,-4.92,-3.881,4.7106,-8.14126394,-5.0998639400000005
889,002172.SZ,澳洋健康,2021-05-11 10:49:47,1.10584518,2,,3.949447077409163,20210511,False,False,10.0,0.8523,-4.2254,-6.3235,0.6279,-8.89415482,1.9581451799999996
890,605089.SH,味知香,2021-05-12 09:30:00,10.0,8,3654406.0,10.00374672161859,20210512,True,False,10.0,10.0,10.0,10.0,4.6836,0.0,44.6836
891,600906.SH,财达证券,2021-05-12 09:30:00,10.0,3,37731286.0,10.076335877862595,20210512,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
892,001203.SZ,大中矿业,2021-05-12 09:30:00,10.0,2,22557282.0,9.985935302391,20210512,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
893,605300.SH,佳禾食品,2021-05-12 09:30:30,10.0,5,2527204.0,7.040472175379434,20210512,False,True,2.453,10.0,-0.9184,-7.0717,-3.0661,0.0,2.453
894,000722.SZ,湖南发展,2021-05-12 09:30:30,10.0,2,7624369.0,9.7616345062429,20210512,False,False,-7.1207,-8.7778,-4.5067,1.9133,-1.1264,0.0,-7.1207
895,605117.SH,德业股份,2021-05-12 09:30:30,10.0,2,2779786.0,9.996516893068607,20210512,False,False,10.0,-2.0581,0.5584,1.476,6.7252,0.0,7.9419
896,000655.SZ,金岭矿业,2021-05-12 09:31:45,10.0,4,9879081.0,9.515260323159772,20210512,False,False,2.449,-5.3386,3.7879,-3.0819,4.0167,0.0,2.449
897,000150.SZ,宜华健康,2021-05-12 09:35:30,10.0,2,18662597.0,6.086956521739136,20210512,False,False,10.0,10.0,-8.9723,0.8961,-2.3091,0.0,11.0277
898,603518.SH,锦泓集团,2021-05-12 09:39:16,10.0,10,1297414.0,2.4343369634849505,20210512,False,False,-6.2318,0.3106,6.5635,10.0,10.0,0.0,-6.2318
899,601567.SH,三星医疗,2021-05-12 11:19:39,10.0,3,3869732.0,9.973285841495985,20210512,False,False,6.8826,-2.1212,1.7028,5.7839,-3.9568,0.0,6.8826
900,002426.SZ,胜利精密,2021-05-12 11:23:56,9.88142292,2,11030400.0,2.766798418972344,20210512,False,False,10.0,-1.9608,-10.0,10.0,-3.0303,-0.1185770799999996,7.92062292
901,603020.SH,爱普股份,2021-05-12 14:22:38,10.0,5,1647709.0,6.516290726817037,20210512,False,False,3.246,10.0,0.1003,8.9178,-3.7718,0.0,3.246
902,601279.SH,英利汽车,2021-05-12 14:40:02,10.0,16,4117603.0,0.0,20210512,False,False,10.0,-9.4164,-8.858,2.5703,6.343,0.0,0.5836000000000006
903,605089.SH,味知香,2021-05-13 09:30:00,10.0,9,1881422.0,10.002270663033608,20210513,True,False,10.0,10.0,10.0,4.6836,-3.4815,0.0,34.6836
904,605300.SH,佳禾食品,2021-05-13 09:30:00,2.45304714,6,,10.00383288616328,20210513,True,False,10.0,-0.9184,-7.0717,-3.0661,1.9436,-7.54695286,1.5346471399999997
905,600906.SH,财达证券,2021-05-13 09:30:00,10.0,4,42490091.0,9.986130374479885,20210513,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
906,001203.SZ,大中矿业,2021-05-13 09:30:00,10.0,3,26187977.0,9.97442455242966,20210513,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
907,600234.SH,科新发展,2021-05-13 09:30:00,8.91167192,2,,10.015772870662458,20210513,True,False,-9.8479,-10.0,1.8733,-2.5394,2.8751,-1.08832808,-10.93622808
908,605196.SH,华通线缆,2021-05-13 09:30:00,10.0,2,14594156.0,10.000000000000009,20210513,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
909,600250.SH,南纺股份,2021-05-13 09:31:00,10.0,2,2116769.0,3.374777975133222,20210513,False,True,-9.0468,-10.0,-2.1696,2.2177,-4.5365,0.0,-9.0468
910,000150.SZ,宜华健康,2021-05-13 09:31:45,10.0,3,5408936.0,5.138339920948631,20210513,False,False,10.0,-8.9723,0.8961,-2.3091,-0.7273,0.0,1.0276999999999994
911,000948.SZ,南天信息,2021-05-13 09:33:00,1.57776108,2,,3.155522163786626,20210513,False,False,-6.5089,1.0285,4.6985,-4.9364,-4.7994,-8.42223892,-14.93113892
912,600243.SH,青海华鼎,2021-05-13 09:37:00,0.95465394,2,,0.2386634844868684,20210513,False,False,-3.7825,0.2457,10.0,-5.3452,3.5294,-9.04534606,-12.82784606
913,002426.SZ,胜利精密,2021-05-13 09:39:45,10.0,3,33902083.0,0.7194244604316553,20210513,False,False,-1.9608,-10.0,10.0,-3.0303,0.0,0.0,-1.9608
914,605117.SH,德业股份,2021-05-13 09:49:00,10.0,3,1754903.0,9.879670677644093,20210513,False,False,-2.0581,0.5584,1.476,6.7252,-8.3794,0.0,-2.0581
915,600007.SH,中国国贸,2021-05-13 13:11:34,10.0,2,1390267.0,9.921671018276776,20210513,False,False,8.6379,-7.0336,10.0,-3.4601,-1.9469,0.0,8.6379
916,601279.SH,英利汽车,2021-05-13 14:17:09,10.0,17,4409079.0,-0.0729394602480055,20210513,False,False,-9.4164,-8.858,2.5703,6.343,-7.0692,0.0,-9.4164
917,600906.SH,财达证券,2021-05-14 09:30:00,10.0,5,49290542.0,9.962168978562431,20210514,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
918,001203.SZ,大中矿业,2021-05-14 09:30:00,10.0,4,36510806.0,10.000000000000014,20210514,True,False,10.0,10.0,10.0,10.0,-4.296,0.0,35.704
919,605196.SH,华通线缆,2021-05-14 09:30:00,10.0,3,11651036.0,9.999999999999988,20210514,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
920,600250.SH,南纺股份,2021-05-14 09:30:30,-9.04684976,3,,8.400646203554112,20210514,False,True,-10.0,-2.1696,2.2177,-4.5365,1.0331,-19.04684976,-31.21644976
921,600423.SH,柳化股份,2021-05-14 09:32:45,5.07936508,2,1376758.0,1.587301587301596,20210514,False,False,-3.3233,5.0,,3.2738,-4.611,-4.92063492,-8.243934920000001
922,605089.SH,味知香,2021-05-14 09:33:15,10.0,10,1195848.0,6.306120342656621,20210514,False,False,10.0,10.0,4.6836,-3.4815,-5.119,0.0,24.6836
923,600007.SH,中国国贸,2021-05-14 09:38:45,8.63787375,3,,4.461319411485531,20210514,False,False,-7.0336,10.0,-3.4601,-1.9469,4.4675,-1.362126249999999,-8.39572625
924,600227.SH,圣济堂,2021-05-14 10:06:46,10.0,2,17075277.0,4.603580562659839,20210514,False,False,-10.0,-6.2016,-0.551,-6.9252,1.4881,0.0,-16.2016
925,000718.SZ,苏宁环球,2021-05-14 11:02:36,2.60989011,2,,2.335164835164834,20210514,False,False,5.8902,-2.7813,10.0,-6.974,3.1766,-7.39010989,-1.4999098899999996
926,000150.SZ,宜华健康,2021-05-14 11:22:54,10.0,4,8904075.0,4.667863554757626,20210514,False,False,-8.9723,0.8961,-2.3091,-0.7273,1.0989,0.0,-8.9723
927,000158.SZ,常山北明,2021-05-14 13:08:39,3.68487929,2,,1.651842439644217,20210514,False,False,-3.6765,3.3079,-6.5271,-0.3953,2.9101,-6.31512071,-9.99162071
928,600906.SH,财达证券,2021-05-17 09:30:00,10.0,6,47377783.0,9.977064220183475,20210517,True,False,10.0,10.0,10.0,10.0,9.8932,0.0,49.8932
929,001203.SZ,大中矿业,2021-05-17 09:30:00,10.0,5,27882518.0,9.98942917547567,20210517,True,False,10.0,10.0,10.0,-4.296,1.1316,0.0,25.704
930,605196.SH,华通线缆,2021-05-17 09:30:00,10.0,4,9618027.0,10.0206611570248,20210517,True,False,10.0,10.0,10.0,10.0,-0.9615,0.0,39.0385
931,001205.SZ,盛航股份,2021-05-17 09:30:00,10.0,2,9134537.0,10.011463507833389,20210517,True,False,10.0,10.0,4.4489,-9.3707,-10.0,0.0,24.4489
932,002956.SZ,西麦食品,2021-05-17 09:30:00,3.36787565,2,,9.988485895221643,20210517,True,False,-5.9872,1.8365,-3.2577,-2.1347,-3.7481,-6.63212435,-12.61932435
933,600753.SH,东方银星,2021-05-17 09:30:00,10.0,2,5357420.0,10.008857395925606,20210517,True,False,10.0,10.0,10.0,10.0,-9.5408,0.0,30.4592
934,600530.SH,交大昂立,2021-05-17 09:31:15,-4.13436693,2,,2.842377260981909,20210517,False,True,10.0,-3.4314,-3.2995,10.0,-6.9212,-14.13436693,-7.565766929999999
935,605488.SH,福莱新材,2021-05-17 09:32:30,10.0,2,2227137.0,10.012360939431405,20210517,False,False,10.0,-10.0,-6.9523,0.6709,-4.4229,0.0,-6.9523
936,002289.SZ,宇顺电子,2021-05-17 11:24:57,10.0,2,954400.0,-2.2831050228310423,20210517,False,False,10.0,-1.0377,-10.0,2.1186,-6.5353,0.0,8.962299999999999
937,605089.SH,味知香,2021-05-17 13:46:30,10.0,11,441984.0,0.2814787014449213,20210517,False,False,10.0,4.6836,-3.4815,-5.119,1.828,0.0,14.6836
938,605089.SH,味知香,2021-05-18 09:30:00,10.0,12,1163412.0,9.99658819515525,20210518,True,False,4.6836,-3.4815,-5.119,1.828,2.0732,0.0,4.6836
939,600906.SH,财达证券,2021-05-18 09:30:00,10.0,7,37312419.0,10.010427528675711,20210518,True,False,10.0,10.0,10.0,9.8932,4.2098,0.0,39.8932
940,001203.SZ,大中矿业,2021-05-18 09:30:00,10.0,6,17217249.0,9.995194617972135,20210518,True,False,10.0,10.0,-4.296,1.1316,-5.2592,0.0,15.704
941,605196.SH,华通线缆,2021-05-18 09:30:00,10.0,5,13932997.0,10.046948356807514,20210518,True,False,10.0,10.0,10.0,-0.9615,-2.7832,0.0,29.0385
942,001205.SZ,盛航股份,2021-05-18 09:30:00,10.0,3,6255613.0,10.003473428273717,20210518,True,False,10.0,4.4489,-9.3707,-10.0,-1.7183,0.0,14.4489
943,600753.SH,东方银星,2021-05-18 09:30:00,10.0,3,5400194.0,9.98389694041868,20210518,True,False,10.0,10.0,10.0,-9.5408,-2.4316,0.0,20.4592
944,002622.SZ,融钰集团,2021-05-18 09:30:00,10.10452962,2,41955500.0,10.10452961672474,20210518,True,False,10.1266,10.0,10.0,10.0,10.0,0.1045296199999992,50.23112962
945,600725.SH,云维股份,2021-05-18 09:30:00,5.06912442,2,5339270.0,5.069124423963128,20210518,True,False,-0.8772,4.8673,1.2658,2.9167,1.2146,-4.93087558,-5.808075580000001
946,603657.SH,春光科技,2021-05-18 09:30:00,10.0,2,2117975.0,9.98801438274071,20210518,True,False,10.0,-6.0436,5.413,-10.0,6.0763,0.0,3.9564
947,002289.SZ,宇顺电子,2021-05-18 09:30:16,10.0,3,2283928.0,3.73443983402489,20210518,False,True,-1.0377,-10.0,2.1186,-6.5353,1.7758,0.0,-1.0377
948,603912.SH,佳力图,2021-05-18 09:32:01,10.0,2,347578.0,8.40108401084011,20210518,False,False,-7.5739,-2.9314,3.0199,10.0,-6.1781,0.0,-7.5739
949,605016.SH,百龙创园,2021-05-18 09:32:46,4.3956044,2,,4.3956043956044,20210518,False,False,10.0,-7.6555,10.0,10.0,1.3487,-5.6043956,-3.2598956
950,605488.SH,福莱新材,2021-05-18 09:33:31,10.0,3,387032.0,6.741573033707861,20210518,False,False,-10.0,-6.9523,0.6709,-4.4229,-1.1727,0.0,-16.9523
951,600095.SH,湘财股份,2021-05-18 09:37:07,10.0,2,3682542.0,5.596620908130933,20210518,False,False,3.6468,10.0,-4.3771,-1.2324,10.0,0.0,3.6468
952,002922.SZ,伊戈尔,2021-05-18 09:41:52,10.0,2,2858826.0,2.213279678068417,20210518,False,False,10.0,10.0,-10.0,-9.0756,-0.0924,0.0,0.9244000000000004
953,003027.SZ,同兴环保,2021-05-18 14:56:52,10.0,2,255507.0,-3.134535367545064,20210518,False,False,-10.0,-10.0,-1.868,-3.0774,1.473,0.0,-21.868
954,600906.SH,财达证券,2021-05-19 09:30:00,10.0,8,40574533.0,10.047393364928896,20210519,True,False,10.0,10.0,9.8932,4.2098,-5.4692,0.0,29.8932
955,001203.SZ,大中矿业,2021-05-19 09:30:00,10.0,7,14221666.0,10.004368719965049,20210519,True,False,10.0,-4.296,1.1316,-5.2592,0.3937,0.0,5.704
956,605196.SH,华通线缆,2021-05-19 09:30:00,10.0,6,11193023.0,9.982935153583616,20210519,True,False,10.0,10.0,-0.9615,-2.7832,10.0,0.0,19.0385
957,001205.SZ,盛航股份,2021-05-19 09:30:00,10.0,4,16666931.0,10.009472687085577,20210519,True,False,4.4489,-9.3707,-10.0,-1.7183,3.5996,0.0,4.4489
958,600753.SH,东方银星,2021-05-19 09:30:00,10.0,4,3718668.0,9.992679355783311,20210519,True,False,10.0,10.0,-9.5408,-2.4316,5.3583,0.0,10.4592
959,002622.SZ,融钰集团,2021-05-19 09:30:00,10.12658228,3,55350300.0,10.126582278481008,20210519,True,False,10.0,10.0,10.0,10.0,-6.6798,0.1265822799999991,33.44678228
960,603657.SH,春光科技,2021-05-19 09:30:00,10.0,3,1813619.0,9.989102796948783,20210519,True,False,-6.0436,5.413,-10.0,6.0763,4.0517,0.0,-6.0436
961,600095.SH,湘财股份,2021-05-19 09:55:47,3.64683301,3,,0.2879078694817597,20210519,False,True,10.0,-4.3771,-1.2324,10.0,10.0,-6.35316699,-0.7302669900000005
962,603178.SH,圣龙股份,2021-05-19 11:14:04,10.0,2,257900.0,3.286384976525818,20210519,False,False,-8.7031,1.4019,-4.2396,5.5823,-2.1878,0.0,-8.7031
963,002922.SZ,伊戈尔,2021-05-19 14:40:34,10.0,3,217205.0,5.215004574565419,20210519,False,False,10.0,-10.0,-9.0756,-0.0924,2.4977,0.0,-9.0756
964,600906.SH,财达证券,2021-05-20 09:30:00,10.0,9,43709167.0,9.991386735572783,20210520,True,False,10.0,9.8932,4.2098,-5.4692,6.5089,0.0,19.8932
965,605196.SH,华通线缆,2021-05-20 09:30:00,10.0,7,7020727.0,10.007757951900691,20210520,True,False,10.0,-0.9615,-2.7832,10.0,-3.4504,0.0,9.0385
966,001205.SZ,盛航股份,2021-05-20 09:30:00,4.4489093,5,,9.988518943742813,20210520,True,False,-9.3707,-10.0,-1.7183,3.5996,-2.9451,-5.5510907,-14.9217907
967,600753.SH,东方银星,2021-05-20 09:30:00,10.0,5,4853577.0,10.016638935108158,20210520,True,False,10.0,-9.5408,-2.4316,5.3583,0.5027,0.0,0.4591999999999991
968,002622.SZ,融钰集团,2021-05-20 09:30:00,10.0,4,45824500.0,10.057471264367818,20210520,True,False,10.0,10.0,10.0,-6.6798,4.6316,0.0,23.3202
969,001206.SZ,依依股份,2021-05-20 09:30:00,10.0,2,12014036.0,9.994337485843715,20210520,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
970,002490.SZ,山东墨龙,2021-05-20 09:30:00,10.0,2,13110550.0,10.01430615164521,20210520,True,False,10.0,-7.4468,-5.1086,10.0,-10.0,0.0,2.5532000000000004
971,605339.SH,南侨食品,2021-05-20 09:30:00,10.0,2,7871349.0,10.000000000000004,20210520,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
972,002256.SZ,兆新股份,2021-05-20 09:31:15,5.23809524,2,7305144.0,3.333333333333325,20210520,False,True,-1.81,0.0,-3.2258,5.2381,4.9774,-4.76190476,-6.571904760000001
973,605108.SH,同庆楼,2021-05-20 09:32:45,10.0,2,1911055.0,2.9077540106951782,20210520,False,False,-9.7539,10.0,0.5816,-1.7042,-4.1796,0.0,-9.7539
974,600439.SH,瑞贝卡,2021-05-20 09:42:00,10.0,2,1060978.0,7.142857142857142,20210520,False,False,-8.1921,-0.6154,5.2632,-2.9412,1.2121,0.0,-8.1921
975,600744.SH,华银电力,2021-05-20 10:01:17,10.0,2,25499373.0,9.549071618037132,20210520,False,False,10.0,-4.2763,5.8419,3.355,-1.0471,0.0,5.7237
976,001203.SZ,大中矿业,2021-05-20 13:30:33,10.0,8,2972122.0,7.227958697378873,20210520,False,False,-4.296,1.1316,-5.2592,0.3937,2.8627,0.0,-4.296
977,002922.SZ,伊戈尔,2021-05-20 14:52:59,10.0,4,2355860.0,-0.9983361064891784,20210520,False,False,-10.0,-9.0756,-0.0924,2.4977,-3.4296,0.0,-19.0756
978,600906.SH,财达证券,2021-05-21 09:30:00,10.0,10,45828993.0,10.023492560689125,20210521,True,False,9.8932,4.2098,-5.4692,6.5089,-2.4074,0.0,9.8932
979,002622.SZ,融钰集团,2021-05-21 09:30:00,10.0,5,57586900.0,9.921671018276758,20210521,True,False,10.0,10.0,-6.6798,4.6316,10.0,0.0,13.3202
980,001206.SZ,依依股份,2021-05-21 09:30:00,10.0,3,12020133.0,9.999999999999991,20210521,True,False,10.0,10.0,10.0,-10.0,-3.1061,0.0,16.8939
981,002490.SZ,山东墨龙,2021-05-21 09:30:00,10.0,3,3223176.0,10.013003901170356,20210521,True,False,-7.4468,-5.1086,10.0,-10.0,-4.7619,0.0,-7.4468
982,605339.SH,南侨食品,2021-05-21 09:30:00,10.0,3,9437323.0,10.003379520108137,20210521,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
983,600137.SH,浪莎股份,2021-05-21 09:30:00,10.0,2,3795600.0,9.975520195838426,20210521,True,False,-8.5698,-2.6172,4.375,-3.1138,-4.8826,0.0,-8.5698
984,600327.SH,大东方,2021-05-21 09:30:00,10.0,2,8221385.0,10.01821493624772,20210521,True,False,10.0,10.0,2.1918,-2.9126,7.2857,0.0,22.1918
985,605196.SH,华通线缆,2021-05-21 09:30:30,10.0,8,2368651.0,5.712270803949228,20210521,False,True,-0.9615,-2.7832,10.0,-3.4504,10.0,0.0,-0.9615
986,600744.SH,华银电力,2021-05-21 09:42:30,10.0,3,10642824.0,4.825090470446326,20210521,False,False,-4.2763,5.8419,3.355,-1.0471,-3.7037,0.0,-4.2763
987,600753.SH,东方银星,2021-05-21 13:20:54,10.0,6,1693032.0,5.505142165759226,20210521,False,False,-9.5408,-2.4316,5.3583,0.5027,7.3257,0.0,-9.5408
988,002622.SZ,融钰集团,2021-05-24 09:30:00,10.0,6,1129900.0,9.976247030878858,20210524,True,False,10.0,-6.6798,4.6316,10.0,10.0,0.0,3.3202
989,001206.SZ,依依股份,2021-05-24 09:30:00,10.0,4,12363218.0,10.003510003510002,20210524,True,False,10.0,10.0,-10.0,-3.1061,-10.0,0.0,6.8939
990,605339.SH,南侨食品,2021-05-24 09:30:00,10.0,4,9428522.0,10.015360983102935,20210524,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
991,600137.SH,浪莎股份,2021-05-24 09:30:00,-8.56983862,3,,10.016694490818034,20210524,True,False,-2.6172,4.375,-3.1138,-4.8826,0.7797,-18.56983862,-21.18703862
992,600327.SH,大东方,2021-05-24 09:30:00,10.0,3,10550148.0,9.93377483443708,20210524,True,False,10.0,2.1918,-2.9126,7.2857,10.0,0.0,12.1918
993,002679.SZ,福建金森,2021-05-24 09:30:00,10.0,2,11042080.0,10.021321961620467,20210524,True,False,10.0,10.0,10.0,6.8932,10.0,0.0,36.8932
994,002862.SZ,实丰文化,2021-05-24 09:35:45,10.0,2,1852650.0,4.638783269961973,20210524,False,True,-1.8659,2.4648,-4.8797,10.0,-0.5913,0.0,-1.8659
995,600610.SH,中毅达,2021-05-24 14:10:31,10.0,2,195800.0,0.2915451895043842,20210524,False,False,7.5972,-5.5829,-5.7391,-5.3506,8.1871,0.0,7.5972
996,600906.SH,财达证券,2021-05-24 14:54:05,9.89323843,11,,2.348754448398577,20210524,False,False,4.2098,-5.4692,6.5089,-2.4074,5.2498,-0.1067615699999997,4.103038430000001
997,001206.SZ,依依股份,2021-05-25 09:30:00,10.0,5,1914225.0,9.997872793022768,20210525,True,False,10.0,-10.0,-3.1061,-10.0,1.7921,0.0,-3.1061
998,605339.SH,南侨食品,2021-05-25 09:30:00,10.0,5,8939336.0,9.997207483943027,20210525,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
999,002679.SZ,福建金森,2021-05-25 09:30:00,10.0,3,5925969.0,10.012919896640833,20210525,True,False,10.0,10.0,6.8932,10.0,10.0,0.0,26.8932
1000,000663.SZ,永安林业,2021-05-25 09:30:00,2.64317181,2,,4.99265785609399,20210525,True,False,4.2918,-1.2346,5.0,5.0265,5.0378,-7.35682819,-3.06502819
1001,002280.SZ,联络互动,2021-05-25 09:30:00,10.0,2,30141400.0,9.969788519637463,20210525,True,False,9.8901,10.0,10.0,10.0,10.0,0.0,9.8901
1002,600963.SH,岳阳林纸,2021-05-25 09:30:00,10.0,2,2037050.0,10.02824858757062,20210525,True,False,10.0,-4.084,0.4908,10.0,-3.2186,0.0,5.916
1003,002269.SZ,美邦服饰,2021-05-25 09:51:00,9.88700565,2,8795800.0,1.1299435028248597,20210525,False,True,-9.2545,3.3994,-5.2055,10.1156,10.0,-0.1129943499999992,-9.36749435
1004,600327.SH,大东方,2021-05-25 10:22:30,10.0,4,4403937.0,0.0,20210525,False,False,2.1918,-2.9126,7.2857,10.0,10.0,0.0,2.1918
1005,600610.SH,中毅达,2021-05-25 10:30:00,7.59717314,3,,-2.385159010600703,20210525,False,False,-5.5829,-5.7391,-5.3506,8.1871,-2.7027,-2.40282686,-7.985726860000001
1006,002622.SZ,融钰集团,2021-05-25 14:17:20,10.0,7,14282990.0,0.0,20210525,False,False,-6.6798,4.6316,10.0,10.0,10.0,0.0,-6.6798
1007,605339.SH,南侨食品,2021-05-26 09:30:00,10.0,6,8352592.0,10.002538715409996,20210526,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
1008,002280.SZ,联络互动,2021-05-26 09:30:00,9.89010989,3,33277150.0,9.890109890109883,20210526,True,False,10.0,10.0,10.0,10.0,10.0,-0.1098901100000002,49.89010989
1009,002386.SZ,天原股份,2021-05-26 09:30:00,10.0,2,24544554.0,9.999999999999996,20210526,True,False,10.0,10.0,4.1519,-3.3927,-5.619,0.0,24.1519
1010,001206.SZ,依依股份,2021-05-26 09:30:30,10.0,6,1214108.0,7.319667375749365,20210526,False,True,-10.0,-3.1061,-10.0,1.7921,-6.9762,0.0,-13.1061
1011,002316.SZ,亚联发展,2021-05-26 09:32:45,10.0,2,6915372.0,3.056027164685919,20210526,False,False,-8.3333,-3.5354,1.0471,2.5907,-7.4074,0.0,-8.3333
1012,002679.SZ,福建金森,2021-05-26 09:33:45,10.0,4,3753160.0,5.34351145038168,20210526,False,False,10.0,6.8932,10.0,10.0,-10.0,0.0,16.8932
1013,600963.SH,岳阳林纸,2021-05-26 09:34:15,10.0,3,12077820.0,0.7702182284980694,20210526,False,False,-4.084,0.4908,10.0,-3.2186,10.0,0.0,-4.084
1014,603025.SH,大豪科技,2021-05-26 09:54:45,1.90672507,2,,1.9324916258696208,20210526,False,False,10.0,-5.7228,2.3891,-2.4762,0.8301,-8.09327493,-3.81607493
1015,600696.SH,岩石股份,2021-05-26 10:40:42,4.99573015,2,182700.0,0.1707941929974344,20210526,False,False,4.8394,5.0039,4.9871,4.9965,4.9933,-5.00426985,-0.1648698499999996
1016,605339.SH,南侨食品,2021-05-27 09:30:00,10.0,7,7098576.0,9.993076390491574,20210527,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
1017,002280.SZ,联络互动,2021-05-27 09:30:00,10.0,4,36034131.0,10.000000000000009,20210527,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
1018,002386.SZ,天原股份,2021-05-27 09:30:00,10.0,3,17275054.0,10.053475935828873,20210527,True,False,10.0,4.1519,-3.3927,-5.619,0.0,0.0,14.1519
1019,600032.SH,浙江新能,2021-05-27 09:30:00,10.0,2,80701875.0,10.071942446043176,20210527,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
1020,605337.SH,李子园,2021-05-27 09:31:45,10.0,2,143400.0,1.9611650485436856,20210527,False,True,-2.1712,10.0,-1.8373,-3.5762,2.8769,0.0,-2.1712
1021,002679.SZ,福建金森,2021-05-27 09:38:45,10.0,5,3082778.0,8.435664709022948,20210527,False,False,6.8932,10.0,10.0,-10.0,2.5855,0.0,6.8932
1022,605186.SH,健麾信息,2021-05-27 09:41:30,10.0,2,694220.0,-0.5704256252742388,20210527,False,False,10.0,10.0,10.0,10.0,2.152,0.0,42.152
1023,600095.SH,湘财股份,2021-05-27 14:14:56,10.0,2,3684472.0,3.925925925925921,20210527,False,False,-3.7037,1.049,-6.5744,-5.1852,-4.4531,0.0,-3.7037
1024,605339.SH,南侨食品,2021-05-28 09:30:00,10.0,8,5520844.0,10.00839278220731,20210528,True,False,10.0,10.0,10.0,-10.0,-4.5382,0.0,15.4618
1025,002280.SZ,联络互动,2021-05-28 09:30:00,10.0,5,34817600.0,9.999999999999988,20210528,True,False,10.0,10.0,10.0,10.0,-5.9322,0.0,34.0678
